RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11590,동작구,10400,본동,1,대지,0455,0000,삼원빌라,20250421,220000,117.55,103.0,3.0,,,1986,연립다세대,직거래,
2025,11110,종로구,16700,충신동,,,,,,20250421,19800,16.53,27.0,0.0,,,1961,단독다가구,중개거래,서울 용산구
2025,11590,동작구,10400,본동,1,대지,0455,0000,삼원빌라,20250421,191782,91.47,81.0,1.0,,,1986,연립다세대,직거래,
2025,11620,관악구,10200,신림동,,,,,,20250421,105000,185.85,124.0,0.0,,,1989,단독다가구,중개거래,서울 관악구
2025,11380,은평구,10700,응암동,1,대지,0760,0000,백련산힐스테이트2차,20250421,72500,59.95,0.0,12.0,,,2011,아파트,중개거래,서울 은평구
2025,11230,동대문구,10400,전농동,1,대지,0620,0060,힐스테이트 청량리 더퍼스트,20250421,101000,84.99,124.44,39.0,,,2023,오피스텔,중개거래,서울 동대문구
2025,11350,노원구,10200,월계동,1,대지,0320,0011,사슴3,20250421,34200,39.6,0.0,10.0,,,1995,아파트,중개거래,서울 노원구
2025,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,20250421,197000,84.898,0.0,10.0,,,2012,아파트,중개거래,서울 성동구
2025,11710,송파구,11200,오금동,1,대지,0045,0004,동인트루빌오피스텔,20250421,19500,36.7,49.52,2.0,,,2003,오피스텔,중개거래,서울 송파구
2025,11110,종로구,13700,낙원동,1,대지,0058,0001,종로오피스텔,20250421,18500,29.7,38.4,9.0,,20250428,1994,오피스텔,중개거래,서울 종로구
2025,11215,광진구,10300,구의동,1,대지,0218,0029,대성아트빌라,20250421,25500,37.92,25.0,1.0,,,1995,연립다세대,중개거래,서울 광진구
2025,11560,영등포구,11800,도림동,1,대지,0820,0000,쌍용플래티넘시티1단지,20250421,57000,62.42,75.42,11.0,,,2006,오피스텔,중개거래,"서울 구로구, 서울 영등포구"
2025,11470,양천구,10100,신정동,1,대지,0311,0000,목동신시가지10,20250421,175000,70.2,0.0,5.0,,,1987,아파트,중개거래,서울 양천구
2025,11260,중랑구,10400,묵동,1,대지,0020,0000,신내대림아파트,20250421,99700,102.7,0.0,11.0,,,1995,아파트,중개거래,서울 중랑구
2025,11410,서대문구,11100,홍제동,1,대지,0463,0000,문화촌현대,20250421,77500,84.99,0.0,9.0,,,2002,아파트,중개거래,서울 서대문구
2025,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,20250421,116000,73.96,0.0,15.0,,,2010,아파트,중개거래,"서울 동대문구, 서울 성북구"
2025,11740,강동구,10600,둔촌동,1,대지,0654,0000,더샵파크솔레이유,20250421,89000,42.84,0.0,3.0,,,2023,아파트,중개거래,서울 강동구
2025,11620,관악구,10200,신림동,1,대지,0502,0033,에이스맨션2,20250421,22000,25.69,15.0,2.0,,,2015,연립다세대,중개거래,서울 관악구
2025,11590,동작구,10400,본동,1,대지,0455,0000,삼원빌라,20250421,189940,90.33,80.0,2.0,,,1986,연립다세대,직거래,
2025,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(선경),20250421,105000,50.54,0.0,13.0,,,1986,아파트,중개거래,서울 마포구
2025,11545,금천구,10200,독산동,1,대지,1052,0005,리치힐(1052-5),20250421,48400,77.4,0.0,5.0,,,2009,아파트,중개거래,서울 금천구
2025,11200,성동구,11400,성수동1가,1,대지,0707,0000,서울숲한양현대,20250421,108500,59.89,0.0,14.0,,,1999,아파트,중개거래,서울 성동구
2025,11590,동작구,10400,본동,1,대지,0455,0000,삼원빌라,20250421,191753,90.33,80.0,3.0,,,1986,연립다세대,직거래,
2025,11470,양천구,10200,목동,1,대지,0524,0000,엘리시아,20250421,58000,65.36,0.0,3.0,,,2009,아파트,중개거래,서울 양천구
2025,11590,동작구,10400,본동,1,대지,0455,0000,삼원빌라,20250421,183423,86.87,76.0,1.0,,,1986,연립다세대,직거래,
2025,11170,용산구,13300,서빙고동,,,,,,20250421,228000,177.89,122.0,0.0,,,1989,단독다가구,중개거래,서울 용산구
2025,11305,강북구,10100,미아동,1,대지,0813,0000,래미안트리베라1단지,20250421,74500,59.6,0.0,9.0,,,2010,아파트,중개거래,서울 강북구
2025,11350,노원구,10300,공릉동,,,,,,20250421,88000,175.93,162.0,0.0,,,1982,단독다가구,중개거래,서울 노원구
2025,11380,은평구,10600,대조동,1,대지,0214,0045,보영타운(214-45),20250421,35500,61.86,35.0,1.0,,,1994,연립다세대,중개거래,서울 은평구
2025,11170,용산구,13000,이태원동,,,,,,20250421,150000,173.88,102.0,0.0,,,1991,단독다가구,중개거래,서울 용산구
2025,11590,동작구,10400,본동,1,대지,0455,0000,삼원빌라,20250421,166561,73.25,64.0,2.0,,,1986,연립다세대,직거래,
2025,11350,노원구,10300,공릉동,1,대지,0493,0030,화인빌,20250421,24000,56.44,33.0,5.0,,,2002,연립다세대,중개거래,서울 노원구
2025,11530,구로구,10200,구로동,1,대지,0044,0005,비즈트위트 레인보우,20250421,11500,19.61,29.66,13.0,,,2012,오피스텔,중개거래,서울 구로구
2025,11140,중구,16200,신당동,,,,,,20250421,201000,173.44,95.0,0.0,,,1993,단독다가구,중개거래,서울 강남구
2025,11590,동작구,10400,본동,1,대지,0455,0000,삼원빌라,20250421,192042,68.6,81.0,1.0,,,1986,연립다세대,직거래,
2025,11200,성동구,11500,성수동2가,1,대지,0277,0037,성원상떼뷰오피스텔,20250421,15500,24.84,32.95,5.0,,,2003,오피스텔,중개거래,서울 성동구
2025,11320,도봉구,10700,창동,1,대지,0624,0001,북한산현대홈시티,20250421,29000,61.57,76.121,10.0,,,2005,오피스텔,직거래,
2025,11500,강서구,10600,내발산동,1,대지,0695,0005,"청솔펠리체101동,102동,103동,105동",20250421,20800,30.02,18.0,4.0,,,2016,연립다세대,중개거래,서울 강서구
2025,11560,영등포구,11500,당산동5가,1,대지,0009,0003,당산역해링턴타워,20250421,22000,26.56,36.9,5.0,,,2015,오피스텔,중개거래,서울 영등포구
2025,11620,관악구,10100,봉천동,,,,,,20250421,57000,140.53,142.0,0.0,,,1973,단독다가구,직거래,
2025,11470,양천구,10100,신정동,1,대지,0920,0034,도양라비앙빌(920-34),20250421,20000,29.62,15.0,2.0,,,2010,연립다세대,중개거래,경기 양주시
2025,11440,마포구,12700,상암동,1,대지,1734,0000,상암 한화 오벨리스크,20250421,10000,19.93,25.83,7.0,,,2013,오피스텔,중개거래,서울 마포구
2025,11710,송파구,10700,가락동,1,대지,0074,0016,베아트리스,20250421,30750,29.96,18.0,3.0,,,2018,연립다세대,중개거래,서울 강동구
2025,11740,강동구,10700,암사동,1,대지,0494,0003,썬하우스,20250421,32000,63.57,31.0,4.0,,20250427,2002,연립다세대,중개거래,서울 강동구
2025,11545,금천구,10300,시흥동,1,대지,0005,0013,삼익,20250421,46500,59.9,0.0,12.0,,,1999,아파트,중개거래,서울 금천구
2025,11740,강동구,10700,암사동,1,대지,0494,0003,썬하우스,20250421,32000,63.57,31.0,4.0,,,2002,연립다세대,중개거래,서울 강동구
2025,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,20250421,148000,59.35,0.0,16.0,,,2016,아파트,중개거래,서울 강동구
2025,11470,양천구,10200,목동,1,대지,0935,0000,진도1,20250421,117500,59.84,0.0,14.0,,,1998,아파트,중개거래,서울 양천구
2025,11680,강남구,11800,도곡동,1,대지,0527,0000,도곡렉슬,20250421,448000,114.993,0.0,3.0,,,2006,아파트,중개거래,"경기 성남시 분당구, 서울 강남구"
2025,11170,용산구,10100,후암동,1,대지,0060,0023,예인아트빌(60-23),20250421,82000,42.28,26.0,3.0,,,2007,연립다세대,중개거래,"서울 양천구, 서울 용산구"
2025,11500,강서구,10300,화곡동,1,대지,0392,0027,살렘하우스,20250421,30000,76.38,36.0,4.0,,,2000,연립다세대,중개거래,서울 강서구
2025,11470,양천구,10200,목동,1,대지,0917,0009,현대41타워,20250421,45100,94.57,113.9,8.0,,,2001,오피스텔,직거래,
2025,11560,영등포구,11000,여의도동,1,대지,0036,0000,롯데캐슬엠파이어,20250421,215000,120.41,0.0,9.0,,,2005,아파트,중개거래,서울 영등포구
2025,11500,강서구,10300,화곡동,1,대지,0421,0048,에스엠파크빌,20250421,21200,26.67,17.0,5.0,,,2016,연립다세대,직거래,
2025,11740,강동구,10800,성내동,1,대지,0412,0000,둔촌역아치스톤(101동),20250421,80000,84.96,0.0,1.0,,,2010,아파트,직거래,
2025,11350,노원구,10600,중계동,1,대지,0505,0000,상아,20250421,83000,84.97,0.0,8.0,,,1989,아파트,중개거래,서울 노원구
2025,11305,강북구,10100,미아동,1,대지,0813,0000,래미안트리베라1단지,20250421,104800,114.98,0.0,21.0,,,2010,아파트,중개거래,서울 강북구
2025,11545,금천구,10300,시흥동,,,,,,20250421,50000,171.3,116.0,0.0,,,1996,단독다가구,중개거래,서울 금천구
2025,11290,성북구,13800,장위동,1,대지,0230,0104,명가,20250421,48200,56.86,36.0,2.0,,,2022,연립다세대,직거래,
2025,11740,강동구,10600,둔촌동,1,대지,0546,0000,신성둔촌미소지움1,20250421,97500,84.86,0.0,1.0,,,1998,아파트,중개거래,서울 강동구
2025,11530,구로구,11200,항동,1,대지,0241,0000,한양수자인에듀힐즈,20250421,84000,84.878,0.0,16.0,,,2019,아파트,중개거래,서울 구로구
2025,11740,강동구,10900,천호동,1,대지,0151,0002,신구오피스텔,20250421,17000,43.29,58.64,6.0,,,1997,오피스텔,중개거래,서울 강동구
2025,11410,서대문구,11100,홍제동,,,,,,20250421,66000,81.62,141.0,0.0,,,1971,단독다가구,중개거래,서울 서대문구
2025,11380,은평구,10600,대조동,1,대지,0197,0026,평화주택(197-26),20250421,35000,39.54,29.0,2.0,,,1986,연립다세대,중개거래,서울 은평구
2025,11380,은평구,10900,신사동,1,대지,0297,0000,신사씨티,20250421,40800,58.09,0.0,11.0,,,1993,아파트,중개거래,서울 은평구
2025,11560,영등포구,13200,신길동,1,대지,4492,0000,신길하이츠빌라(4492-0),20250421,28500,44.8,23.0,2.0,,,1993,연립다세대,중개거래,서울 영등포구
2025,11380,은평구,10300,불광동,1,대지,0031,0009,신원아트빌,20250421,31000,79.81,50.0,2.0,,,2002,연립다세대,중개거래,서울 은평구
2025,11350,노원구,10300,공릉동,1,대지,0725,0000,풍림아파트A,20250421,66700,59.94,0.0,9.0,,,2001,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0451,0000,한신2차,20250421,30800,45.92,0.0,8.0,,,1988,아파트,중개거래,서울 노원구
2025,11590,동작구,10700,사당동,1,대지,0260,0009,아트라움,20250421,75000,49.34,30.0,2.0,,,2018,연립다세대,중개거래,서울 동작구
2025,11740,강동구,10500,길동,1,대지,0346,0008,송강빌라(다동),20250421,31000,60.54,32.0,1.0,,,1991,연립다세대,중개거래,서울 강동구
2025,11230,동대문구,10400,전농동,1,대지,0006,0000,전농우성,20250421,41500,44.24,0.0,1.0,,,1992,아파트,중개거래,서울 동대문구
2025,11590,동작구,10400,본동,,,,,,20250421,54000,51.9,26.0,0.0,,,1971,단독다가구,직거래,
2025,11215,광진구,10500,자양동,1,대지,0861,0000,자양 호반써밋,20250421,46000,29.937,45.8881,11.0,,,2021,오피스텔,중개거래,서울 광진구
2025,11590,동작구,10700,사당동,1,대지,0306,0014,우진(306-14),20250421,26000,30.52,23.0,5.0,,,2008,연립다세대,중개거래,서울 동작구
2025,11740,강동구,10300,상일동,1,대지,0476,0000,중앙하이츠,20250421,83500,59.94,0.0,8.0,,,1992,아파트,중개거래,서울 강동구
2025,11290,성북구,13300,정릉동,1,대지,1025,0000,정릉힐스테이트,20250421,69000,59.94,0.0,16.0,,,2004,아파트,중개거래,서울 성북구
2025,11110,종로구,17400,창신동,1,대지,0702,0000,창신쌍용1,20250421,64000,54.7,0.0,9.0,,,1992,아파트,중개거래,서울 종로구
2025,11590,동작구,10200,상도동,1,대지,0900,0000,상도파크자이,20250421,162500,71.252,0.0,14.0,,,2016,아파트,중개거래,서울 동작구
2025,11500,강서구,10400,가양동,1,대지,1496,0000,일신건영휴먼빌,20250421,95000,84.95,0.0,9.0,,,2004,아파트,중개거래,서울 강서구
2025,11260,중랑구,10200,상봉동,1,대지,0109,0055,소망빌라B,20250421,32900,57.54,29.0,2.0,,,2002,연립다세대,중개거래,서울 중랑구
2025,11530,구로구,10800,오류동,1,대지,0055,0016,프리가,20250421,9700,20.73,29.8,11.0,,,2013,오피스텔,중개거래,서울 구로구
2025,11215,광진구,10100,중곡동,1,대지,0239,0049,진양아트빌,20250421,25000,42.35,20.0,3.0,,,2001,연립다세대,중개거래,서울 광진구
2025,11560,영등포구,13300,대림동,1,대지,1075,0009,일공칠오(1075),20250421,20000,47.13,26.0,1.0,,,2002,연립다세대,중개거래,서울 영등포구
2025,11530,구로구,10700,개봉동,1,대지,0328,0006,청솔빌리지(328-6),20250421,26800,54.6,33.0,2.0,,,2002,연립다세대,중개거래,서울 구로구
2025,11350,노원구,10400,하계동,1,대지,0270,0000,현대,20250421,109000,84.95,0.0,13.0,,,1988,아파트,중개거래,서울 노원구
2025,11440,마포구,10900,염리동,1,대지,0520,0000,염리삼성래미안,20250421,152500,84.96,0.0,7.0,,,2001,아파트,중개거래,서울 마포구
2025,11230,동대문구,10300,제기동,1,대지,0153,0000,안암골벽산,20250421,82500,84.98,0.0,22.0,,,2003,아파트,중개거래,서울 동대문구
2025,11380,은평구,11400,진관동,1,대지,0064,0000,힐데스하임,20250421,47000,40.63,0.0,10.0,,,2017,아파트,중개거래,서울 은평구
2025,11350,노원구,10500,상계동,1,대지,0995,0000,한신4차,20250421,49000,84.84,0.0,1.0,,,1995,아파트,중개거래,서울 노원구
2025,11350,노원구,10400,하계동,1,대지,0288,0000,하계2현대,20250421,75500,75.35,0.0,4.0,,,1997,아파트,중개거래,서울 노원구
2025,11470,양천구,10200,목동,1,대지,0318,0268,하늘채,20250421,13200,27.09,19.0,3.0,,,2007,연립다세대,중개거래,서울 양천구
2025,11200,성동구,11400,성수동1가,1,대지,0707,0000,서울숲한양현대,20250421,108500,59.89,0.0,14.0,,20250430,1999,아파트,중개거래,서울 성동구
2025,11260,중랑구,10100,면목동,1,대지,1077,0001,용마한신,20250421,56500,59.22,0.0,3.0,,,1990,아파트,중개거래,서울 중랑구
2025,11200,성동구,10900,금호동1가,1,대지,1818,0000,신금호두산위브,20250421,110000,84.33,0.0,4.0,,,2006,아파트,중개거래,"서울 성동구, 서울 용산구"
2025,11470,양천구,10100,신정동,1,대지,0959,0027,행복한집,20250421,48000,49.47,30.0,2.0,,,2012,연립다세대,직거래,
2025,11170,용산구,11000,청파동2가,1,대지,0008,0001,행복인,20250421,59900,16.2,15.0,4.0,,,2025,연립다세대,직거래,
2025,11200,성동구,11400,성수동1가,1,대지,0707,0000,서울숲한양현대,20250421,108500,59.89,0.0,14.0,,20250429,1999,아파트,중개거래,서울 성동구
2025,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,20250421,56500,84.94,0.0,2.0,,,1995,아파트,중개거래,서울 도봉구
2025,11320,도봉구,10500,쌍문동,1,대지,0721,0000,극동아파트,20250420,49800,84.9,0.0,3.0,,,1996,아파트,중개거래,서울 도봉구
2025,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,20250420,84000,52.85,0.0,9.0,,,2020,아파트,중개거래,서울 양천구
2025,11680,강남구,10500,삼성동,1,대지,0075,0003,우림루미아트,20250420,186000,100.64,0.0,8.0,,,2005,아파트,중개거래,서울 강남구
2025,11200,성동구,11100,금호동3가,1,대지,0700,0000,금호자이2차,20250420,137000,84.979,0.0,3.0,,,2012,아파트,중개거래,서울 성동구
2025,11140,중구,16200,신당동,1,대지,0851,0000,래미안하이베르,20250420,114000,59.74,0.0,2.0,,,2011,아파트,중개거래,"경기 하남시, 서울 중구"
2025,11110,종로구,17400,창신동,1,대지,0703,0000,창신쌍용2,20250420,60500,54.7,0.0,7.0,,,1993,아파트,중개거래,서울 종로구
2025,11680,강남구,10100,역삼동,1,대지,0777,0012,(777-12),20250420,49700,42.37,25.0,2.0,,,2015,연립다세대,중개거래,서울 강남구
2025,11230,동대문구,10500,답십리동,1,대지,1015,0000,답십리엘림퍼스트,20250420,68500,52.698,0.0,6.0,,,2020,아파트,중개거래,서울 동대문구
2025,11110,종로구,17400,창신동,1,대지,0703,0000,창신쌍용2,20250420,59000,54.7,0.0,2.0,,,1993,아파트,중개거래,서울 종로구
2025,11320,도봉구,10800,도봉동,1,대지,0605,0051,금성빌라(605-51),20250420,15000,45.78,24.0,1.0,,,1993,연립다세대,중개거래,서울 노원구
2025,11560,영등포구,13200,신길동,1,대지,4958,0000,보라매에스케이뷰,20250420,134500,59.98,0.0,15.0,,,2020,아파트,중개거래,서울 영등포구
2025,11590,동작구,10500,흑석동,1,대지,0336,0000,흑석한강푸르지오,20250420,174000,84.79,0.0,5.0,,,2012,아파트,중개거래,서울 동작구
2025,11290,성북구,13300,정릉동,1,대지,1018,0000,길음뉴타운데시앙,20250420,51000,59.42,0.0,14.0,,,1999,아파트,중개거래,서울 성북구
2025,11620,관악구,10200,신림동,1,대지,1483,0008,메트로타운7차,20250420,28000,29.82,19.0,5.0,,,2017,연립다세대,직거래,
2025,11590,동작구,10500,흑석동,1,대지,0341,0000,아크로리버하임,20250420,350000,113.237,0.0,18.0,,,2019,아파트,중개거래,서울 동작구
2025,11560,영등포구,10800,영등포동7가,1,대지,0046,0001,경남아너스빌,20250420,122000,114.77,0.0,4.0,,,1998,아파트,중개거래,서울 영등포구
2025,11620,관악구,10200,신림동,1,대지,1714,0000,삼성산주공(주공3단지),20250420,57000,83.21,0.0,14.0,,,2000,아파트,중개거래,서울 관악구
2025,11590,동작구,10500,흑석동,1,대지,0339,0000,흑석한강센트레빌Ⅱ,20250420,167000,84.946,0.0,3.0,,,2012,아파트,중개거래,서울 동작구
2025,11305,강북구,10300,수유동,1,대지,0441,0014,가온리치빌(비동),20250420,23000,33.89,23.0,4.0,,,2023,연립다세대,직거래,
2025,11560,영등포구,11100,당산동1가,1,대지,0143,0000,다솔시티하임,20250420,28900,29.12,14.0,5.0,,,2017,연립다세대,중개거래,서울 영등포구
2025,11200,성동구,12200,용답동,3,블럭,0108,0001,청계리버뷰자이,20250420,130000,59.891,0.0,28.0,입주권,,0,아파트,중개거래,서울 성동구
2025,11230,동대문구,10600,장안동,1,대지,0346,0009,(346-9),20250420,13500,23.69,30.27,2.0,,,2010,오피스텔,중개거래,서울 강북구
2025,11590,동작구,10700,사당동,1,대지,0169,0008,대림(169-8),20250420,124500,84.91,0.0,15.0,,,1990,아파트,중개거래,"서울 동작구, 서울 서초구"
2025,11590,동작구,10200,상도동,1,대지,0256,0227,휴먼빌,20250420,30600,38.92,24.0,3.0,,,2018,연립다세대,중개거래,서울 동작구
2025,11380,은평구,11000,증산동,1,대지,0223,0028,DMC자이2단지,20250420,119000,115.61,0.0,12.0,,20250516,2009,아파트,중개거래,서울 성북구
2025,11545,금천구,10100,가산동,1,대지,0151,0006,다솜,20250420,24000,29.91,18.0,2.0,,,2016,연립다세대,중개거래,경기 부천시 소사구
2025,11170,용산구,10800,서계동,1,대지,0219,0017,서울역풍림아이원플러스,20250420,29500,27.95,40.13,15.0,,,2004,오피스텔,중개거래,서울 중구
2025,11560,영등포구,10800,영등포동7가,1,대지,0046,0001,경남아너스빌,20250420,93000,59.9,0.0,15.0,,,1998,아파트,중개거래,서울 영등포구
2025,11560,영등포구,10100,영등포동,1,대지,0649,0000,두산위브,20250420,80000,59.8,0.0,12.0,,,2004,아파트,중개거래,서울 영등포구
2025,11500,강서구,10200,등촌동,1,대지,0688,0000,주공3,20250420,84500,58.14,0.0,4.0,,,1995,아파트,중개거래,"서울 강서구, 서울 양천구"
2025,11740,강동구,10500,길동,1,대지,0400,0000,길동우성,20250420,55500,40.36,0.0,2.0,,,1994,아파트,중개거래,서울 강동구
2025,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,20250420,74500,59.99,0.0,6.0,,,2010,아파트,중개거래,서울 은평구
2025,11410,서대문구,11100,홍제동,1,대지,0453,0000,청구1차,20250420,90500,84.78,0.0,7.0,,,1994,아파트,중개거래,서울 서대문구
2025,11410,서대문구,12000,남가좌동,1,대지,0396,0000,DMC금호리첸시아,20250420,105000,59.977,0.0,5.0,,,2024,아파트,중개거래,서울 서대문구
2025,11110,종로구,18300,평창동,1,대지,0148,0028,더스마츠,20250420,54900,79.62,101.0,2.0,,,2016,연립다세대,중개거래,서울 마포구
2025,11290,성북구,11500,삼선동5가,1,대지,0063,0003,청기와,20250420,50000,75.0,0.0,5.0,,,2003,아파트,중개거래,서울 성북구
2025,11440,마포구,10100,아현동,1,대지,0800,0000,공덕자이,20250420,202000,84.99,0.0,9.0,,,2015,아파트,중개거래,서울 마포구
2025,11560,영등포구,11400,당산동4가,1,대지,0088,0000,당산현대3차,20250420,124500,84.5,0.0,14.0,,,1988,아파트,중개거래,서울 영등포구
2025,11380,은평구,10800,역촌동,1,대지,0031,0006,아그네스풍림아이원,20250420,77000,102.88,0.0,7.0,,,2009,아파트,중개거래,서울 은평구
2025,11560,영등포구,13300,대림동,1,대지,1127,0000,e편한세상영등포아델포레,20250420,93700,59.968,0.0,2.0,,,2020,아파트,중개거래,서울 영등포구
2025,11590,동작구,10800,대방동,1,대지,0391,0278,브라운스톤빌,20250420,64000,77.95,43.0,1.0,,,2005,연립다세대,중개거래,서울 동작구
2025,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공1,20250420,92500,114.73,0.0,16.0,,,2001,아파트,중개거래,서울 동대문구
2025,11710,송파구,10100,잠실동,1,대지,0199,0001,playboy(199-1),20250420,38800,55.59,24.0,3.0,,,2002,연립다세대,중개거래,서울 서초구
2025,11590,동작구,10500,흑석동,1,대지,0010,0000,명수대현대,20250420,289000,147.18,0.0,8.0,,,1988,아파트,중개거래,서울 동작구
2025,11410,서대문구,11100,홍제동,1,대지,0461,0000,홍제삼성래미안,20250420,50000,32.76,0.0,6.0,,,2001,아파트,중개거래,서울 서대문구
2025,11290,성북구,13800,장위동,1,대지,0231,0107,경은빌라,20250420,26000,38.97,22.0,-1.0,,,1993,연립다세대,중개거래,서울 성북구
2025,11560,영등포구,10900,영등포동8가,1,대지,0076,0001,삼환,20250420,104500,59.91,0.0,17.0,,,1999,아파트,중개거래,서울 영등포구
2025,11590,동작구,10100,노량진동,,,,,,20250420,200000,187.98,112.0,0.0,,,1992,단독다가구,중개거래,"서울 동작구, 서울 성동구"
2025,11200,성동구,11100,금호동3가,1,대지,0700,0000,금호자이2차,20250420,137000,84.979,0.0,3.0,,20250501,2012,아파트,중개거래,서울 성동구
2025,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,20250420,100000,84.98,0.0,1.0,,,2020,아파트,중개거래,서울 양천구
2025,11170,용산구,11100,청파동3가,1,대지,0118,0137,카이벨로체청파3차,20250420,60000,22.21,17.0,5.0,,,2024,연립다세대,중개거래,서울 용산구
2025,11215,광진구,10400,광장동,1,대지,0567,0000,광나루현대,20250420,133500,84.92,0.0,14.0,,,1996,아파트,중개거래,서울 광진구
2025,11380,은평구,10700,응암동,1,대지,0759,0000,백련산힐스테이트1차,20250420,82000,84.37,0.0,5.0,,20250507,2011,아파트,중개거래,서울 은평구
2025,11320,도봉구,10700,창동,1,대지,0455,0002,태영빌(455-2),20250420,20000,34.3,19.0,5.0,,,2014,연립다세대,중개거래,서울 도봉구
2025,11350,노원구,10200,월계동,1,대지,0013,0000,미성,20250420,56000,33.28,0.0,1.0,,,1986,아파트,중개거래,서울 노원구
2025,11410,서대문구,11700,연희동,1,대지,0344,0024,연희궁빌딩,20250420,11500,20.13,8.0,2.0,,,2002,연립다세대,중개거래,서울 서대문구
2025,11440,마포구,10800,대흥동,1,대지,0804,0000,마포자이2차,20250420,210000,84.44,0.0,17.0,,,2014,아파트,중개거래,서울 마포구
2025,11500,강서구,10300,화곡동,1,대지,1146,0000,태창네스트힐,20250420,39000,55.88,0.0,7.0,,,2004,아파트,중개거래,서울 강서구
2025,11470,양천구,10300,신월동,1,대지,0006,0011,동주빌라나,20250420,15800,55.71,26.0,3.0,,,1994,연립다세대,중개거래,서울 양천구
2025,11620,관악구,10100,봉천동,1,대지,0196,0272,현대맨션(196-272),20250420,36000,60.81,43.0,3.0,,,1991,연립다세대,중개거래,서울 관악구
2025,11530,구로구,10600,고척동,1,대지,0057,0009,산업인,20250420,22000,47.0,0.0,4.0,,,1976,아파트,중개거래,서울 구로구
2025,11620,관악구,10200,신림동,1,대지,0496,0016,판테온,20250420,29500,29.81,20.0,6.0,,,2022,연립다세대,중개거래,서울 동작구
2025,11380,은평구,10700,응암동,1,대지,0769,0000,녹번역e편한세상캐슬,20250420,145000,99.76,0.0,14.0,,,2021,아파트,중개거래,서울 은평구
2025,11590,동작구,10200,상도동,1,대지,0521,0000,포스코더샵,20250420,139000,84.995,0.0,5.0,,,2007,아파트,중개거래,서울 동작구
2025,11290,성북구,13800,장위동,1,대지,0320,0000,래미안장위퍼스트하이,20250420,102800,84.94,0.0,2.0,,,2020,아파트,중개거래,서울 성북구
2025,11620,관악구,10200,신림동,1,대지,1667,0005,한양리츠빌(1667-5),20250420,33800,50.57,25.0,5.0,,,2015,연립다세대,중개거래,서울 관악구
2025,11560,영등포구,11200,당산동2가,1,대지,0164,0000,당산2가현대홈타운,20250420,113000,82.77,0.0,3.0,,,1994,아파트,중개거래,서울 영등포구
2025,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,20250420,114000,84.822,0.0,4.0,,,1999,아파트,직거래,
2025,11380,은평구,10300,불광동,1,대지,0643,0000,북한산힐스테이트7차,20250420,106000,84.947,0.0,6.0,,,2011,아파트,중개거래,서울 은평구
2025,11290,성북구,13800,장위동,1,대지,0025,0055,푸르지오 라디우스 파크,20250420,122770,84.98,0.0,31.0,입주권,,0,아파트,중개거래,"서울 강서구, 서울 성북구"
2025,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,20250420,89000,84.91,0.0,15.0,,,2001,아파트,중개거래,"강원 원주시, 서울 영등포구"
2025,11590,동작구,10900,신대방동,1,대지,0707,0000,현대,20250420,97000,84.57,0.0,8.0,,,1996,아파트,중개거래,서울 동작구
2025,11470,양천구,10100,신정동,1,대지,1325,0000,목동파크자이(101동~108동),20250420,147000,84.993,0.0,4.0,,,2019,아파트,중개거래,서울 양천구
2025,11590,동작구,10200,상도동,1,대지,0904,0000,상도역롯데캐슬파크엘,20250420,138500,59.981,0.0,5.0,,,2021,아파트,중개거래,서울 동작구
2025,11590,동작구,10700,사당동,1,대지,1141,0000,르메이에르,20250420,66000,59.4,0.0,11.0,,,2001,아파트,중개거래,서울 동작구
2025,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,20250420,68500,59.94,0.0,4.0,,,2001,아파트,중개거래,서울 구로구
2025,11500,강서구,10500,마곡동,1,대지,0748,0000,마곡13단지힐스테이트마스터,20250420,148000,84.98,0.0,16.0,,,2017,아파트,중개거래,서울 강서구
2025,11560,영등포구,12600,양평동2가,1,대지,0001,0001,신동아하이팰리스,20250420,62400,88.61,111.54,4.0,,,2005,오피스텔,중개거래,서울 영등포구
2025,11620,관악구,10100,봉천동,1,대지,1653,0016,삼원빌라(A동),20250420,13000,47.28,34.0,2.0,,,1987,연립다세대,직거래,
